t,mode,alive,sta_count,mismatch,action
1790067974,stock,2,2,0,baseline
1790067981,stock,0,0,0,none
1790067985,stock,1,2,1,none
1790067989,stock,2,2,0,none
1790067992,stock,2,2,0,none
1790067995,stock,2,2,0,none
1790067999,stock,2,2,0,none
1790068002,stock,2,2,0,none
1790068005,stock,2,2,0,none
1790068008,stock,2,2,0,none
1790068012,stock,2,2,0,none
1790068015,stock,2,2,0,none
1790068018,stock,2,2,0,none
1790068021,stock,2,2,0,none
