t,mode,alive,sta_count,mismatch,action
1790068157,stock,1,2,0,baseline
1790068165,stock,0,0,0,none
1790068170,stock,0,2,1,none
1790068175,stock,0,2,1,none
1790068180,stock,0,2,1,none
1790068186,stock,0,2,1,none
1790068191,stock,0,2,1,none
1790068196,stock,0,2,1,none
1790068201,stock,0,2,1,none
1790068207,stock,0,2,1,none
