t,mode,alive,sta_count,mismatch,action
1789733865,stock,0,0,0,baseline
1789733870,stock,0,1,1,none
1789733874,stock,0,1,1,none
1789733877,stock,0,1,1,none
1789733880,stock,0,1,1,none
1789733883,stock,0,1,1,none
1789733887,stock,0,1,1,none
1789733890,stock,0,1,1,none
1789733893,stock,0,1,1,none
1789733896,stock,0,1,1,none
1789733899,stock,0,1,1,none
1789733903,stock,0,1,1,none
1789733906,stock,0,1,1,none
1789733909,stock,0,1,1,none
1789733912,stock,0,1,1,none
