t,mode,alive,sta_count,mismatch,action
1789734229,stock,0,1,0,baseline
1789734235,stock,0,1,1,none
1789734239,stock,0,1,1,none
1789734243,stock,0,1,1,none
1789734247,stock,0,1,1,none
1789734250,stock,0,1,1,none
1789734254,stock,0,1,1,none
1789734258,stock,0,1,1,none
1789734261,stock,0,1,1,none
1789734265,stock,0,1,1,none
1789734269,stock,0,1,1,none
1789734273,stock,0,1,1,none
1789734276,stock,0,1,1,none
