t,mode,alive,sta_count,mismatch,action
1790083624,stock,1,1,0,baseline
1790083632,stock,0,1,1,none
1790083637,stock,0,2,1,none
1790083642,stock,0,2,1,none
1790083647,stock,0,2,1,none
1790083652,stock,0,2,1,none
1790083658,stock,0,2,1,none
1790083663,stock,0,2,1,none
1790083668,stock,0,2,1,none
1790083673,stock,0,2,1,none
