t,mode,alive,sta_count,mismatch,action
1790079196,stock,2,2,0,baseline
1790079203,stock,0,0,0,none
1790079208,stock,1,2,1,none
1790079211,stock,2,2,0,none
1790079214,stock,2,2,0,none
1790079217,stock,2,2,0,none
1790079221,stock,2,2,0,none
1790079224,stock,2,2,0,none
1790079227,stock,2,2,0,none
1790079230,stock,2,2,0,none
1790079234,stock,2,2,0,none
1790079237,stock,2,2,0,none
1790079240,stock,2,2,0,none
1790079243,stock,2,2,0,none
