t,mode,alive,sta_count,mismatch,action
1790077616,stock,2,2,0,baseline
1790077621,stock,2,2,0,none
1790077624,stock,2,2,0,none
1790077628,stock,2,2,0,none
1790077631,stock,2,2,0,none
1790077634,stock,2,2,0,none
1790077637,stock,2,2,0,none
1790077641,stock,2,2,0,none
1790077644,stock,2,2,0,none
1790077647,stock,2,2,0,none
1790077650,stock,2,2,0,none
1790077654,stock,2,2,0,none
1790077657,stock,2,2,0,none
1790077660,stock,2,2,0,none
1790077663,stock,2,2,0,none
