t,mode,alive,sta_count,mismatch,action
1790081926,stock,2,2,0,baseline
1790081932,stock,1,1,0,none
1790081936,stock,2,2,0,none
1790081939,stock,2,2,0,none
1790081942,stock,2,2,0,none
1790081945,stock,2,2,0,none
1790081949,stock,2,2,0,none
1790081952,stock,2,2,0,none
1790081955,stock,2,2,0,none
1790081958,stock,2,2,0,none
1790081962,stock,2,2,0,none
1790081965,stock,2,2,0,none
1790081968,stock,2,2,0,none
1790081971,stock,2,2,0,none
