t,mode,alive,sta_count,mismatch,action
1790078835,stock,0,0,0,baseline
1790078842,stock,0,0,0,none
1790078847,stock,0,2,1,none
1790078853,stock,0,2,1,none
1790078858,stock,0,2,1,none
1790078863,stock,0,2,1,none
1790078868,stock,0,2,1,none
1790078874,stock,0,2,1,none
1790078879,stock,0,2,1,none
1790078884,stock,0,2,1,none
