t,mode,alive,sta_count,mismatch,action
1790081835,lhr,2,2,0,baseline
1790081841,lhr,2,2,0,none
1790081844,lhr,2,2,0,none
1790081847,lhr,2,2,0,none
1790081851,lhr,2,2,0,none
1790081854,lhr,2,2,0,none
1790081857,lhr,2,2,0,none
1790081860,lhr,2,2,0,none
1790081864,lhr,2,2,0,none
1790081867,lhr,2,2,0,none
1790081870,lhr,2,2,0,none
1790081873,lhr,2,2,0,none
1790081877,lhr,2,2,0,none
1790081880,lhr,2,2,0,none
1790081883,lhr,2,2,0,none
