t,mode,alive,sta_count,mismatch,action
1790084047,stock,2,2,0,baseline
1790084053,stock,1,1,0,none
1790084056,stock,2,2,0,none
1790084060,stock,2,2,0,none
1790084063,stock,2,2,0,none
1790084066,stock,2,2,0,none
1790084069,stock,2,2,0,none
1790084073,stock,2,2,0,none
1790084076,stock,2,2,0,none
1790084079,stock,2,2,0,none
1790084083,stock,2,2,0,none
1790084086,stock,2,2,0,none
1790084089,stock,2,2,0,none
