t,mode,alive,sta_count,mismatch,action
1790077296,lhr,2,2,0,baseline
1790077303,lhr,0,0,0,none
1790077307,lhr,2,2,0,none
1790077310,lhr,2,2,0,none
1790077313,lhr,2,2,0,none
1790077316,lhr,2,2,0,none
1790077320,lhr,2,2,0,none
1790077323,lhr,2,2,0,none
1790077326,lhr,2,2,0,none
1790077329,lhr,2,2,0,none
1790077333,lhr,2,2,0,none
1790077336,lhr,2,2,0,none
1790077339,lhr,2,2,0,none
1790077342,lhr,2,2,0,none
