t,mode,alive,sta_count,mismatch,action
1790082629,stock,1,1,0,baseline
1790082636,stock,0,1,1,none
1790082641,stock,0,2,1,none
1790082646,stock,0,2,1,none
1790082652,stock,0,2,1,none
1790082657,stock,0,2,1,none
1790082662,stock,0,2,1,none
1790082667,stock,0,2,1,none
1790082673,stock,0,2,1,none
1790082678,stock,0,2,1,none
