t,mode,alive,sta_count,mismatch,action
1790083343,stock,2,2,0,baseline
1790083350,stock,0,0,0,none
1790083355,stock,1,2,1,none
1790083358,stock,2,2,0,none
1790083361,stock,2,2,0,none
1790083364,stock,2,2,0,none
1790083368,stock,2,2,0,none
1790083371,stock,2,2,0,none
1790083374,stock,2,2,0,none
1790083378,stock,2,2,0,none
1790083381,stock,2,2,0,none
1790083384,stock,2,2,0,none
1790083387,stock,2,2,0,none
1790083391,stock,2,2,0,none
