t,mode,alive,sta_count,mismatch,action
1790077128,stock,1,1,0,baseline
1790077134,stock,2,2,0,none
1790077137,stock,2,2,0,none
1790077140,stock,2,2,0,none
1790077143,stock,2,2,0,none
1790077147,stock,2,2,0,none
1790077150,stock,2,2,0,none
1790077153,stock,2,2,0,none
1790077156,stock,2,2,0,none
1790077160,stock,2,2,0,none
1790077163,stock,2,2,0,none
1790077166,stock,2,2,0,none
1790077169,stock,2,2,0,none
1790077173,stock,2,2,0,none
