t,mode,alive,sta_count,mismatch,action
1790078354,stock,1,1,0,baseline
1790078361,stock,1,1,0,none
1790078365,stock,1,1,0,none
1790078368,stock,2,2,0,none
1790078372,stock,2,2,0,none
1790078375,stock,2,2,0,none
1790078378,stock,2,2,0,none
1790078381,stock,2,2,0,none
1790078385,stock,2,2,0,none
1790078388,stock,2,2,0,none
1790078391,stock,2,2,0,none
1790078394,stock,2,2,0,none
1790078398,stock,2,2,0,none
1790078401,stock,2,2,0,none
