t,mode,alive,sta_count,mismatch,action
1790077245,stock,2,2,0,baseline
1790077251,stock,2,2,0,none
1790077254,stock,2,2,0,none
1790077257,stock,2,2,0,none
1790077261,stock,2,2,0,none
1790077264,stock,2,2,0,none
1790077267,stock,2,2,0,none
1790077270,stock,2,2,0,none
1790077274,stock,2,2,0,none
1790077277,stock,2,2,0,none
1790077280,stock,2,2,0,none
1790077284,stock,2,2,0,none
1790077287,stock,2,2,0,none
1790077290,stock,2,2,0,none
1790077293,stock,2,2,0,none
