t,mode,alive,sta_count,mismatch,action
1789735191,stock,0,0,0,baseline
1789735196,stock,0,1,1,none
1789735199,stock,0,1,1,none
1789735203,stock,0,1,1,none
1789735206,stock,0,1,1,none
1789735209,stock,0,1,1,none
1789735212,stock,0,1,1,none
1789735216,stock,0,1,1,none
1789735219,stock,0,1,1,none
1789735222,stock,0,1,1,none
1789735225,stock,0,1,1,none
1789735228,stock,0,1,1,none
1789735232,stock,0,1,1,none
1789735235,stock,0,1,1,none
1789735238,stock,0,1,1,none
