t,mode,alive,sta_count,mismatch,action
1790079081,stock,2,2,0,baseline
1790079088,stock,1,1,0,none
1790079091,stock,2,2,0,none
1790079094,stock,2,2,0,none
1790079097,stock,2,2,0,none
1790079101,stock,2,2,0,none
1790079104,stock,2,2,0,none
1790079107,stock,2,2,0,none
1790079110,stock,2,2,0,none
1790079114,stock,2,2,0,none
1790079117,stock,2,2,0,none
1790079120,stock,2,2,0,none
1790079123,stock,2,2,0,none
1790079127,stock,2,2,0,none
