t,mode,alive,sta_count,mismatch,action
1790078957,stock,2,2,0,baseline
1790078965,stock,0,0,0,none
1790078970,stock,0,2,1,none
1790078975,stock,0,2,1,none
1790078981,stock,0,2,1,none
1790078986,stock,0,2,1,none
1790078991,stock,0,2,1,none
1790078996,stock,0,2,1,none
1790079002,stock,0,2,1,none
1790079007,stock,0,2,1,none
