t,mode,alive,sta_count,mismatch,action
1790077737,stock,2,2,0,baseline
1790077742,stock,2,2,0,none
1790077746,stock,2,2,0,none
1790077749,stock,2,2,0,none
1790077752,stock,2,2,0,none
1790077756,stock,2,2,0,none
1790077759,stock,2,2,0,none
1790077762,stock,2,2,0,none
1790077765,stock,2,2,0,none
1790077769,stock,2,2,0,none
1790077772,stock,2,2,0,none
1790077775,stock,2,2,0,none
1790077778,stock,2,2,0,none
1790077782,stock,2,2,0,none
1790077785,stock,2,2,0,none
