t,mode,alive,sta_count,mismatch,action
1790077987,stock,0,0,0,baseline
1790077995,stock,0,2,1,none
1790078000,stock,0,2,1,none
1790078005,stock,0,2,1,none
1790078011,stock,0,2,1,none
1790078016,stock,0,2,1,none
1790078021,stock,0,2,1,none
1790078026,stock,0,2,1,none
1790078032,stock,0,2,1,none
1790078037,stock,0,2,1,none
