t,mode,alive,sta_count,mismatch,action
1790083908,stock,2,2,0,baseline
1790083913,stock,2,2,0,none
1790083917,stock,2,2,0,none
1790083920,stock,2,2,0,none
1790083923,stock,2,2,0,none
1790083926,stock,2,2,0,none
1790083930,stock,2,2,0,none
1790083933,stock,2,2,0,none
1790083936,stock,2,2,0,none
1790083940,stock,2,2,0,none
1790083943,stock,2,2,0,none
1790083946,stock,2,2,0,none
1790083949,stock,2,2,0,none
1790083953,stock,2,2,0,none
1790083956,stock,2,2,0,none
