t,mode,alive,sta_count,mismatch,action
1790082774,stock,0,2,0,baseline
1790082782,stock,0,1,1,none
1790082787,stock,0,1,1,none
1790082793,stock,0,2,1,none
1790082798,stock,0,2,1,none
1790082803,stock,0,2,1,none
1790082808,stock,0,2,1,none
1790082813,stock,0,2,1,none
1790082819,stock,0,2,1,none
1790082824,stock,0,2,1,none
