t,mode,alive,sta_count,mismatch,action
1790083197,stock,1,1,0,baseline
1790083204,stock,0,1,1,none
1790083209,stock,0,2,1,none
1790083215,stock,0,2,1,none
1790083220,stock,0,2,1,none
1790083225,stock,0,2,1,none
1790083230,stock,0,2,1,none
1790083236,stock,0,2,1,none
1790083241,stock,0,2,1,none
1790083246,stock,0,2,1,none
