t,mode,alive,sta_count,mismatch,action
1790083483,stock,2,2,0,baseline
1790083491,stock,0,0,0,none
1790083494,stock,2,2,0,none
1790083497,stock,2,2,0,none
1790083501,stock,2,2,0,none
1790083504,stock,2,2,0,none
1790083507,stock,2,2,0,none
1790083510,stock,2,2,0,none
1790083514,stock,2,2,0,none
1790083517,stock,2,2,0,none
1790083520,stock,2,2,0,none
1790083524,stock,2,2,0,none
1790083527,stock,2,2,0,none
1790083530,stock,2,2,0,none
