t,mode,alive,sta_count,mismatch,action
1790083769,stock,2,2,0,baseline
1790083776,stock,1,1,0,none
1790083779,stock,2,2,0,none
1790083782,stock,2,2,0,none
1790083786,stock,2,2,0,none
1790083789,stock,2,2,0,none
1790083792,stock,2,2,0,none
1790083795,stock,2,2,0,none
1790083799,stock,2,2,0,none
1790083802,stock,2,2,0,none
1790083805,stock,2,2,0,none
1790083808,stock,2,2,0,none
1790083812,stock,2,2,0,none
1790083815,stock,2,2,0,none
